config,site_id,label,n_pools,n_state,n_obs_total,dfs_total,dfs_total_families,dfs_per_tau_sum,dfs_per_f_sum,runtime_s,shapley_C_stocks,shapley_share_C_stocks,shapley_bulk_14C,shapley_share_bulk_14C,shapley_fraction_14C,shapley_share_fraction_14C,shapley_resp_14C,shapley_share_resp_14C,shapley_ER_annual,shapley_share_ER_annual,shapley_fraction_12C,shapley_share_fraction_12C
configs/harvard_sierra_sweep/harvard_forest_3pool.yaml,Harvard Forest,"Harvard Forest — 3-pool, combined obs path",3,12,61,2.8668037250566165,2.8668037250566165,1.5862433818806096,1.2805603431760066,28.03711383299924,0.2556877380963182,0.08918913278280625,0.46214362860111236,0.16120518630621825,0.13319675570991055,0.04646176316353155,0.8511192006094386,0.296887852199449,0.3754808742118734,0.13097543823111157,0.7891755278279632,0.2752806273168833
configs/harvard_sierra_sweep/harvard_forest_7pool.yaml,Harvard Forest,Harvard Forest — Sierra 2012 7-pool (Gaudinski mapping),7,56,60,2.2886469583391955,2.2886469583391955,1.507803131200107,0.7808438271390885,54.22026270900096,0.0012300815470070094,0.0005374710776272999,0.4785887376251607,0.20911426984459788,0.06001543723663387,0.026223108381987114,0.665247983455513,0.2906730463742053,0.35809026645217845,0.15646374166509025,0.7254744520227022,0.316988362656492
