config,n_pools,param,ak_diag,dfs_from_families
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_tau[soil_Oe_a_L],0.049311480211626554,0.049311480211626554
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_tau[soil_Oe_a_H],0.3501631944156153,0.3501631944156153
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_tau[soil_ALF_gt80],1.749446646897347e-05,1.749446646897347e-05
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_tau[soil_ALF_lt80],0.0067811175539746835,0.0067811175539746835
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_tau[soil_MinAss],0.00010770694231828726,0.00010770694231828726
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_tau[soil_MinAss_slow],4.527559945777647e-05,4.527559945777647e-05
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_Oi→soil_Oi],7.906679763695794e-13,7.906679763695794e-13
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_Oi→soil_Oe_a_L],0.811960034234679,0.811960034234679
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_Oi→soil_Oe_a_H],3.7492144253924494e-11,3.7492144253924494e-11
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_Oi→soil_ALF_gt80],1.9303536638785562e-11,1.9303536638785562e-11
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_Oi→soil_ALF_lt80],2.5048252428036546e-11,2.5048252428036546e-11
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_Oi→soil_MinAss],3.953646816563313e-11,3.953646816563313e-11
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_Oi→soil_MinAss_slow],9.80370206403691e-10,9.80370206403691e-10
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_Oe_a_L→soil_Oi],7.755190567595354e-15,7.755190567595354e-15
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_Oe_a_L→soil_Oe_a_L],2.2841842338108655e-15,2.2841842338108655e-15
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_Oe_a_L→soil_Oe_a_H],0.415002673884066,0.415002673884066
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_Oe_a_L→soil_ALF_gt80],2.3765896332464157e-15,2.3765896332464157e-15
configs/howland_pool_sweep/howland_forest_7pool.yaml,7,log_f_transfer[soil_Oe_a_L→soil_ALF_lt80],3.0048874713977813e-15,3.0048874713977813e-15
