site_id,site_label,subset_key,subset_label,sample_idx,frac_loss,abs_loss,old_fraction
US-Ha1,Harvard Forest,all_observations,All,4,0.13116088588081876,1368.9904174804688,0.8276372361485101
US-Ha1,Harvard Forest,all_observations,All,5,0.13116088588081876,1368.9904174804688,0.8276372361485101
US-Ha1,Harvard Forest,all_observations,All,6,0.13290319999786462,1385.7808227539062,0.8303521537031038
US-Ha1,Harvard Forest,all_observations,All,7,0.13718204143473564,1423.3125610351562,0.8373851836721709
US-Ha1,Harvard Forest,all_observations,All,8,0.13473147760380352,1401.109130859375,0.8351403001952992
US-Ha1,Harvard Forest,all_observations,All,9,0.1322479056927376,1375.9484252929688,0.82821902760544
US-Ha1,Harvard Forest,all_observations,All,10,0.13184427308884503,1375.146728515625,0.8287434150846104
US-Ha1,Harvard Forest,all_observations,All,11,0.13264832795777298,1388.1509399414062,0.8327980628724106
US-A10,Barrow,prior_only,Prior,0,0.03125379522331087,846.5488891601562,0.8265869466527027
US-A10,Barrow,prior_only,Prior,1,0.04712234849209772,2118.99658203125,0.9410878264147717
US-A10,Barrow,prior_only,Prior,2,0.11016660205082128,1428.7673645019531,0.8984496058329072
US-A10,Barrow,prior_only,Prior,3,0.09948865649196881,954.7814025878906,0.8964737638343913
US-A10,Barrow,prior_only,Prior,4,0.037990792904573134,1510.2665405273438,0.8808074104560704
US-A10,Barrow,prior_only,Prior,5,0.07306782518066139,1627.9579772949219,0.9356229897639152
US-A10,Barrow,prior_only,Prior,6,0.057491240026127925,715.6591949462891,0.8716152695430244
US-A10,Barrow,prior_only,Prior,7,0.060944918369691764,1559.3144073486328,0.9588988399680034
US-A10,Barrow,prior_only,Prior,8,0.06472887323748615,2225.2235717773438,0.962551249813364
US-A10,Barrow,prior_only,Prior,9,0.07313318107576866,701.5339050292969,0.7966904804548918
US-A10,Barrow,prior_only,Prior,10,0.061261452114441554,1098.7837524414062,0.9133249193504169
US-A10,Barrow,prior_only,Prior,11,0.060715152550750204,1392.7463073730469,0.9093729207413744
US-A10,Barrow,stocks_only,Stocks,0,0.05378879434008664,2412.8780517578125,0.9296519466387835
US-A10,Barrow,stocks_only,Stocks,1,0.05440468536962866,2082.659637451172,0.9346162531785261
US-A10,Barrow,stocks_only,Stocks,2,0.05646204840103574,2169.938995361328,0.9304158631150194
US-A10,Barrow,stocks_only,Stocks,3,0.05646204840103574,2169.938995361328,0.9304158631150194
US-A10,Barrow,stocks_only,Stocks,4,0.05646204840103574,2169.938995361328,0.9304158631150194
US-A10,Barrow,stocks_only,Stocks,5,0.05646204840103574,2169.938995361328,0.9304158631150194
US-A10,Barrow,stocks_only,Stocks,6,0.05644915565068033,2200.5044860839844,0.9388600926606049
US-A10,Barrow,stocks_only,Stocks,7,0.05644915565068033,2200.5044860839844,0.9388600926606049
US-A10,Barrow,stocks_only,Stocks,8,0.05967182658110588,2114.5387573242188,0.9333362834336648
US-A10,Barrow,stocks_only,Stocks,9,0.05967182658110588,2114.5387573242188,0.9333362834336648
US-A10,Barrow,stocks_only,Stocks,10,0.06046689171613667,2206.0403747558594,0.9424146976073466
US-A10,Barrow,stocks_only,Stocks,11,0.055394016469619424,1810.1134948730469,0.9301215271224059
US-A10,Barrow,soil14c_only,Pool 14C,0,0.050121704079032194,1654.1673583984375,0.7316199169682733
US-A10,Barrow,soil14c_only,Pool 14C,1,0.050121704079032194,1654.1673583984375,0.7316199169682733
US-A10,Barrow,soil14c_only,Pool 14C,2,0.050121704079032194,1654.1673583984375,0.7316199169682733
US-A10,Barrow,soil14c_only,Pool 14C,3,0.050121704079032194,1654.1673583984375,0.7316199169682733
US-A10,Barrow,soil14c_only,Pool 14C,4,0.050121704079032194,1654.1673583984375,0.7316199169682733
US-A10,Barrow,soil14c_only,Pool 14C,5,0.050121704079032194,1654.1673583984375,0.7316199169682733
US-A10,Barrow,soil14c_only,Pool 14C,6,0.050404611681585255,1670.3397216796875,0.7385492034350638
US-A10,Barrow,soil14c_only,Pool 14C,7,0.050404611681585255,1670.3397216796875,0.7385492034350638
US-A10,Barrow,soil14c_only,Pool 14C,8,0.05015201466171236,1664.9423217773438,0.7433479092664862
US-A10,Barrow,soil14c_only,Pool 14C,9,0.05098348647486882,1680.7047119140625,0.7576012612659557
US-A10,Barrow,soil14c_only,Pool 14C,10,0.05088301990161392,1696.45166015625,0.7556591255179408
US-A10,Barrow,soil14c_only,Pool 14C,11,0.05088301990161392,1696.45166015625,0.7556591255179408
US-A10,Barrow,resp14c_only,Resp 14C,0,0.08037116160204245,1924.3582153320312,0.8668983496382697
US-A10,Barrow,resp14c_only,Resp 14C,1,0.08037116160204245,1924.3582153320312,0.8668983496382697
US-A10,Barrow,resp14c_only,Resp 14C,2,0.07372244917066334,1920.1109619140625,0.8638279156186413
US-A10,Barrow,resp14c_only,Resp 14C,3,0.07566386057985793,1769.255126953125,0.8377073885865645
US-A10,Barrow,resp14c_only,Resp 14C,4,0.0727589687054856,1575.718994140625,0.7960448268897984
US-A10,Barrow,resp14c_only,Resp 14C,5,0.07222286603124739,1525.3502807617188,0.7802757523754753
US-A10,Barrow,resp14c_only,Resp 14C,6,0.07807232251248017,1532.8854370117188,0.7805454288522317
US-A10,Barrow,resp14c_only,Resp 14C,7,0.08646565381917436,1560.69287109375,0.7889804302240337
US-A10,Barrow,resp14c_only,Resp 14C,8,0.08646565381917436,1560.69287109375,0.7889804302240337
US-A10,Barrow,resp14c_only,Resp 14C,9,0.08503695572820949,1558.10986328125,0.7898599194008473
US-A10,Barrow,resp14c_only,Resp 14C,10,0.08503695572820949,1558.10986328125,0.7898599194008473
